id,area,atclNo,atclNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,atclFetrDesc,tagList,bildNm
129,171,2426319464,디에이치퍼스티어아이파크,매매,중/24,298000,0,"29억 8,000",110,84.82,남향,33 O 구룡역 O 입주가능O 갭투자가능 O 호텔식커뮤니티,"['2년이내', '역세권', '대단지', '방세개']",115동
130,172,2426320564,디에이치퍼스티어아이파크,매매,고/31,500000,0,50억,169,132.99,남향,51. 귀한 대형평수 매매 기회. 뻥 뚫린 조망. 로얄동호,"['2년이내', '대단지', '대형평수', '방네개이상']",165동
131,173,2426314217,디에이치퍼스티어아이파크,월세,중/29,20000,360,2억,85,59.97,남향,25 o 보증금조정가  O 풀옵션 O 탁트인전망,"['2년이내', '융자금없는', '대단지', '방세개']",154동
132,174,2426307500,디에이치퍼스티어아이파크,전세,저/30,200000,0,20억,169,132.81,남동향,51 학교근접 계좌보유 트인뷰,"['2년이내', '융자금없는', '대단지', '대형평수']",162동
133,175,2426317606,디에이치퍼스티어아이파크,전세,고/35,200000,0,20억,169,132.81,남향,51 O 주인직접 O 호텔식커뮤니티 O 조중석식,"['2년이내', '융자금없는', '대단지', '대형평수']",173동
134,176,2426318553,디에이치퍼스티어아이파크,매매,고/20,400000,0,40억,144,112.85,남향,43 O 실매물 O 바로계약가능 O 수영장 ,"['2년이내', '대단지', '대형평수', '방네개이상']",145동
135,177,2426300770,개포래미안포레스트,전세,고/22,95000,0,"9억 5,000",86,59.92,남동향,"25 주인직접 구룡산, 달터공원 조용한동,명품커뮤니티","['4년이내', '융자금없는', '대단지']",129동
136,178,2426294163,디에이치퍼스티어아이파크,월세,고/35,20000,540,2억,125,96.82,남향,38  커뮤니티인접 로얄동 열린 조망 채광 우수,"['2년이내', '융자금없는', '대단지']",174동
137,179,2426312193,디에이치퍼스티어아이파크,월세,중/35,80000,520,8억,169,132.81,남동향,51 계좌보유 트인뷰 장기거주가능,"['2년이내', '융자금없는', '대단지', '대형평수']",173동
138,180,2426293489,디에이치퍼스티어아이파크,월세,중/19,50000,400,5억,125,96.82,남향,"38  조망, 장기거주가능, 풀옵션 , 학교 상가까운동","['2년이내', '융자금없는', '대단지']",110동
139,181,2426272095,디에이치퍼스티어아이파크,월세,중/35,50000,420,5억,125,96.82,남향,38 트인뷰 계좌보유 커뮤니티 근접 최고급시설,"['2년이내', '융자금없는', '대단지', '방네개이상']",174동
140,182,2426262933,디에이치퍼스티어아이파크,전세,고/29,133000,0,"13억 3,000",110,84.82,남서향,33.  최고급 커뮤니티 호텔식 조중석 가능 구룡역 근접.,"['2년이내', '융자금적은', '역세권']",117동
141,183,2426273866,디에이치퍼스티어아이파크,전세,중/30,150000,0,15억,125,96.82,남향,38 V탁트인 조망 V강남특급 커뮤니티 V수영장 V호텔식 조중석식,"['2년이내', '융자금없는', '대단지']",163동
142,184,2426250876,디에이치퍼스티어아이파크,월세,중/35,70000,320,7억,125,96.82,남서향,38.  최고급 커뮤니티 호텔식 조중석 가능 구룡역 근접.,"['2년이내', '융자금적은', '대단지']",102동
143,185,2426269122,디에이치퍼스티어아이파크,전세,중/20,160000,0,16억,144,112.85,남향,44 호텔식 조중석식 최고급 커뮤니티 트인뷰,"['2년이내', '융자금없는', '대단지', '대형평수']",145동
144,186,2426268114,래미안블레스티지,월세,고/21,20000,280,2억,80,59.83,남동향,"25,쾌적한주거환경,입주협의가능, 초중가깝고 편리한 아파트","['10년이내', '대단지', '방세개', '화장실두개']",222동
145,187,2426237139,디에이치퍼스티어아이파크,전세,저/26,150000,0,15억,145,112.99,남향,44 계약가능 실매물,"['2년이내', '대단지', '대형평수', '방네개이상']",147동
146,188,2426261688,래미안블레스티지,매매,고/21,210000,0,21억,80,59.83,남서향,"로얄층,임대중,25년3월 입주가,강력 추천 매매","['10년이내', '대단지', '방세개', '화장실두개']",222동
147,189,2426269746,디에이치퍼스티어아이파크,월세,중/20,50000,440,5억,144,112.85,남향,44 트인뷰 계좌보유 최고급커뮤니티,"['2년이내', '융자금없는', '대단지', '대형평수']",145동
148,190,2426260999,래미안블레스티지,매매,고/21,280000,0,28억,113,84.94,남동향,"주인직접.로얄동 로얄층 막힘 없는 뷰, 호텔식 조중식 .호텔식 커뮤니티","['10년이내', '대단지', '방세개', '화장실두개']",222동
149,191,2426253172,개포래미안포레스트,매매,고/22,200000,0,20억,86,59.92,남동향,26.트인조망O명품커뮤니티O호텔식조중식,"['4년이내', '대단지', '방세개']",129동
150,192,2426286547,디에이치퍼스티어아이파크,월세,저/25,100000,280,10억,144,112.85,남동향,44 주인직접 실매물 로얄동 보증금조정 초중품아 진출입편리,"['2년이내', '대단지', '대형평수', '방네개이상']",137동
151,193,2426287538,디에이치퍼스티어아이파크,전세,중/25,158000,0,"15억 8,000",145,112.99,남동향,"44, 신축첫입주, 풀에어컨, 식세기, 명품커뮤니티, 조중석식","['2년이내', '융자금없는', '대단지']",137동
152,194,2426271280,디에이치퍼스티어아이파크,전세,중/35,149000,0,"14억 9,000",125,96.82,남향,38 트인뷰 계좌보유 커뮤니티근접 호텔식 조중석식,"['2년이내', '융자금없는', '대단지', '방네개이상']",174동
153,195,2426267159,디에이치퍼스티어아이파크,전세,고/35,153000,0,"15억 3,000",125,96.82,남향,38 계좌보유 최고급커뮤니티 트인뷰,"['2년이내', '융자금없는', '대단지', '방네개이상']",102동
154,196,2426262151,래미안블레스티지,전세,중/16,90000,0,9억,67,49.9,남동향,20 l 귀한소형평형전세 l 풀옵션 l 입주협의,"['10년이내', '융자금없는', '대단지']",218동
155,197,2426267928,디에이치퍼스티어아이파크,월세,고/35,60000,380,6억,125,96.82,남향,38 계좌보유 반전세 호텔식 조중석식 트인뷰,"['2년이내', '융자금없는', '대단지', '방네개이상']",102동
156,198,2426240815,래미안블레스티지,월세,고/21,70000,200,7억,113,84.94,남동향,"34 단지초입 생활편리동,입주협의,장기거주가능","['10년이내', '대단지', '방세개', '화장실두개']",222동
157,199,2426262446,래미안블레스티지,전세,중/16,85000,0,"8억 5,000",67,49.9,남동향,20 l 귀한소형평형전세 l 풀옵션 l 입주협의,"['10년이내', '융자금없는', '대단지']",218동
158,200,2426266418,래미안블레스티지,전세,중/22,115000,0,"11억 5,000",80,59.96,남서향,"로얄동,중층,융무,풀에어컨,24 귀한 전세","['10년이내', '대단지', '방세개', '화장실두개']",202동
159,201,2426191629,디에이치퍼스티어아이파크,전세,고/19,115000,0,"11억 5,000",85,59.97,남향,26 실매물 역대급커뮤니티  초중품아  모든것이최고,"['2년이내', '대단지', '방세개']",141동
160,202,2426191731,디에이치퍼스티어아이파크,전세,고/32,290000,0,29억,220,171.65,남동향,66 귀한매물 럭셔리인테리어 명품커뮤니티 생활편리,"['2년이내', '대단지', '대형평수']",104동
161,203,2426236523,디에이치퍼스티어아이파크,월세,중/24,50000,350,5억,110,84.82,남향,34 역세권 1획지 보증금조정가능 개원초배정 장기거주환영 로얄동층,"['2년이내', '융자금없는', '역세권', '대단지']",115동
162,204,2426191819,디에이치퍼스티어아이파크,전세,중/33,250000,0,25억,201,156.96,남향,61 럭셔리 센터동 모든것이최고 탁월한선택,"['2년이내', '대단지', '대형평수']",103동
163,205,2426191980,디에이치퍼스티어아이파크,전세,중/31,200000,0,20억,169,132.81,남향,51 로얄동 로얄층 럭셔리 역대급커뮤니티 모든것이 최고,"['2년이내', '대단지', '대형평수']",165동
164,206,2426234734,디에이치퍼스티어아이파크,월세,저/26,50000,420,5억,144,112.85,남동향,44 급전세  로얄동 커뮤니티 인근동 역세권 장기거주가능,"['2년이내', '융자금없는', '대단지', '대형평수']",118동
165,207,2425987215,디에이치퍼스티어아이파크,월세,고/35,200000,80,20억,170,132.99,남향,,"['2년이내', '대단지', '대형평수', '방네개이상']",101동
166,208,2426219909,디에이치퍼스티어아이파크,매매,저/35,450000,0,45억,169,132.81,남동향,51확실출발 정원뷰 럭셔리풀옵션,"['2년이내', '대단지', '대형평수', '방네개이상']",101동
167,209,2426189732,디에이치퍼스티어아이파크,월세,중/25,60000,380,6억,144,112.85,남향,44 트인뷰 호텔식 조중식 최고급 커뮤니티 우수학군,"['2년이내', '융자금없는', '대단지', '대형평수']",137동
168,210,2426221718,개포래미안포레스트,매매,중/22,195000,0,"19억 5,000",86,59.92,남동향,26 집주인직접의뢰 실매물 협의조정가능 구룡산뷰 명품커뮤니티 숲세권,"['4년이내', '대단지', '방세개']",129동
169,211,2426234077,디에이치퍼스티어아이파크,월세,고/35,20000,540,2억,125,96.82,남향,38주인직접 보증금작은 귀한월세 2획지로얄동,"['2년이내', '대단지', '소형평수', '방네개이상']",173동
170,212,2426220093,래미안블레스티지,매매,중/22,280000,0,28억,113,84.94,남동향,34입주가능 단지진출입편리 갭투,"['10년이내', '대단지', '방세개', '화장실두개']",221동
171,213,2426220104,디에이치퍼스티어아이파크,전세,고/25,160000,0,16억,144,112.85,남동향,43   초중품아 호텔식조중석식 고품격커뮤니티동이용편리,"['2년이내', '융자금없는', '대단지', '대형평수']",137동
172,214,2426218043,개포래미안포레스트,매매,고/19,198000,0,"19억 8,000",86,59.92,남동향,"25   구룡산 달터공원영구조망  숲세권 조중식,고품격커뮤니티","['4년이내', '대단지', '방세개', '화장실두개']",130동
173,215,2426222262,개포래미안포레스트,매매,중/19,260000,0,26억,115,84.86,남동향,35 집주인직접의뢰 실매물 강남의 드문 숲세권 명품커뮤니티 갭투가능,"['4년이내', '대단지', '방세개']",130동
174,216,2426231774,디에이치퍼스티어아이파크,월세,저/26,100000,200,10억,145,112.99,남향,44 보증금조율가 풀옵 식세기 빠른입주선호,"['2년이내', '대단지', '대형평수', '방네개이상']",147동
175,217,2426192314,디에이치퍼스티어아이파크,전세,중/30,150000,0,15억,125,96.82,남향,38 조망굿 생활편리 역대급커뮤니티 초중품아,"['2년이내', '대단지', '방네개이상']",163동
176,218,2426217052,디에이치퍼스티어아이파크,매매,고/21,310000,0,31억,110,84.82,남동향,33. 추가분담금 포함. 전화주세요,"['2년이내', '역세권', '대단지', '방세개']",113동
177,219,2426273141,디에이치퍼스티어아이파크,전세,15/30,150000,0,15억,125,96.82,남동향,38  V수영장 V호텔식 조중석식 V강남특급커뮤니티 V넓은동간 시원한조망,"['2년이내', '대단지', '방네개이상']",163동
178,221,2425106523,디에이치퍼스티어아이파크,월세,14/26,50000,430,5억,144,112.85,남향,43.급.추천.보증금조정가능.주인직접.1획지로얄동.구룡역세권.호텔급커뮤니,"['2년이내', '대단지', '대형평수']",118동
179,222,2425216914,디에이치퍼스티어아이파크,전세,17/35,160000,0,16억,125,96.82,남향,"39  주인직접 , 초등학교 , 중학교  가까운동 , 최고급커뮤니티","['2년이내', '대단지', '방네개이상']",174동
180,223,2425221325,디에이치퍼스티어아이파크,월세,7/18,100000,200,10억,125,96.82,남향,"38 주인직접전망채광굿, 쾌적한주거환경,최고급커뮤니티 보증금 조정가","['2년이내', '대단지', '방네개이상', '화장실두개']",169동
181,224,2425106226,디에이치퍼스티어아이파크,월세,19/35,110000,160,11억,125,96.82,남동향,"38,주인직접,로얄동층,탁트인뷰,장기가능","['2년이내', '대단지', '방네개이상']",102동
182,225,2424949620,디에이치퍼스티어아이파크,월세,5/35,50000,400,5억,125,96.82,남서향,38 초품아 조중석 골프 볼링 수영 조깅트랙 고급커뮤니티,"['2년이내', '융자금없는', '대단지', '방네개이상']",174동
183,229,2425219705,디에이치퍼스티어아이파크,전세,7/18,145000,0,"14억 5,000",125,96.82,남동향,"38 주인직접 남향, 맞통풍잘되는 구조  확장 풀에 풀옵션","['2년이내', '대단지', '방네개이상', '화장실두개']",169동
184,230,2425074997,디에이치퍼스티어아이파크,월세,18/21,80000,240,8억,110,84.82,남동향,33 바로출발 초역세권 로얄동 로얄층 보증금조정가능,"['2년이내', '융자금없는', '역세권', '대단지']",112동
185,232,2426287496,디에이치퍼스티어아이파크,월세,고/33,150000,600,15억,201,156.96,남향,"62,커뮤니티인접 ,공원뷰 , 장기거주가능 , 풀옵션","['2년이내', '대단지', '대형평수']",103동
186,233,2426217679,디에이치퍼스티어아이파크,전세,저/25,170000,0,17억,145,112.99,남동향,"예쁜조망,학교와커뮤니티접근성,햇살가득한집,풀대리석옵션","['2년이내', '대단지', '대형평수', '방네개이상']",137동
187,234,2426290994,디에이치퍼스티어아이파크,전세,중/20,150000,0,15억,144,112.85,남향,44.추천매물.앞트인뷰.진출입편리.호텔급커뮤니티인접동,"['2년이내', '융자금없는', '대단지']",145동
188,235,2426303552,래미안블레스티지,매매,저/8,190000,0,19억,80,59.88,남서향,리조트같은 블레스티지로 오세요 초중고가 다 있는 살기좋은 아파트 입니다,"['10년이내', '대단지', '화장실두개', '방세개']",223동
189,236,2426294375,래미안블레스티지,매매,고/16,175000,0,"17억 5,000",67,49.9,남서향,탁트인 전망 대모산 전망 뷰 좋아요 ,"['10년이내', '대단지', '화장실한개', '방두개']",218동
190,237,2426327103,디에이치퍼스티어아이파크,전세,중/31,220000,0,22억,169,132.99,남향,51. 채광좋고 전망좋은 세대. 내부컨디션 최상. 호텔급 커뮤니티,"['2년이내', '융자금없는', '대단지', '대형평수']",165동
