atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,atclCfmYmd,lat,lng,atclFetrDesc,tagList,bildNm,town,road_address,address
2429921518,세양에이팩스타워,오피스텔,월세,2/15,1000,100,"1,000",58,31.98,북향,2024-06-18T00:00:00,37.518481,127.02604,도산대로 변 교통 편리한 곳에 위치한 편안한 오피스텔,"['25년이내', '융자금없는', '역세권']",1동,강남구논현1동,,
2429895522,루시아도산208,오피스텔,월세,16/20,5000,500,"5,000",125,55.24,남향,2024-06-18T00:00:00,37.519695,127.029295,을지병원사거리 전호실보유중  즉시입주O  파노라마뷰 고층,"['2년이내', '융자금없는', '화장실한개']",1동,강남구논현1동,,
2429307736,루시아도산208,오피스텔,월세,14/20,10000,500,1억,125,55.24,북서향,2024-06-14T00:00:00,37.519695,127.029295,신축첫입주 도산대로뷰 원룸 원거실,"['2년이내', '방한개', '화장실한개', '고층']",1동,강남구논현1동,,
2429138640,루시아도산208,오피스텔,월세,14/20,5000,400,"5,000",120,52.88,남향,2024-06-14T00:00:00,37.519695,127.029295,"도산대로 하이앤드 주거공간, 탁트인 전망, 보안철저","['2년이내', '화장실한개', '방한개']",1동,강남구논현1동,,
2428509784,루시아도산208,오피스텔,월세,19/20,10000,500,1억,120,52.88,남향,2024-06-11T00:00:00,37.519695,127.029295,양창코너 로열층 남향 적극협의 즉시입주,"['2년이내', '융자금없는', '화장실한개']",1동,강남구논현1동,,
2427457092,세양에이팩스타워,오피스텔,매매,6/15,24500,0,"2억 4,500",48,26.91,남향,2024-06-04T00:00:00,37.518481,127.02604,급매.위례신사통으로 가치상승. 시세차익 노리시는 분 강추.,"['25년이내', '역세권', '급매', '소형평수']",1동,강남구논현1동,,
2427455663,세양에이팩스타워,오피스텔,매매,2/15,95000,0,"9억 5,000",157,86.9,북향,2024-06-04T00:00:00,37.518481,127.02604,강남 이만한 면적에 이만한 가격 없습니다.,"['25년이내', '역세권', '필로티']",1동,강남구논현1동,,
2429217123,세양에이팩스타워,오피스텔,매매,15/15,26000,0,"2억 6,000",48,26.91,북향,2024-06-14T00:00:00,37.518481,127.02604,"세양에이펙스 최상층, 남산조망, 전세끼고 매매","['25년이내', '역세권', '소형평수']",1동,강남구논현1동,,
2428052987,루시아도산208,오피스텔,매매,14/20,237862,0,"23억 7,862",125,55.24,북향,2024-06-08T00:00:00,37.519695,127.029295,무피 신사역방향 코너 도산대로뷰,"['2년이내', '화장실한개', '방한개', '고층']",1동,강남구논현1동,,
2428394776,세양에이팩스타워,오피스텔,월세,4/15,1000,115,"1,000",73,40.56,남향,2024-06-10T00:00:00,37.518481,127.02604,사진있음.리모델링 된 것과 안된 것의 차이를 느껴보세요,"['25년이내', '융자금없는', '역세권']",1동,강남구논현1동,,
2428394055,세양에이팩스타워,오피스텔,월세,5/15,1000,110,"1,000",73,40.56,남향,2024-06-10T00:00:00,37.518481,127.02604,사진있음. 같은평형 중 가장 저렴한 매물,"['25년이내', '역세권', '방한개']",1동,강남구논현1동,,
2428395700,세양에이팩스타워,오피스텔,월세,3/15,1000,85,"1,000",48,26.91,북향,2024-06-10T00:00:00,37.518481,127.02604,귀하디 귀한 주거용 오피스텔,"['25년이내', '역세권', '화장실한개']",1동,강남구논현1동,,
2428468927,세양에이팩스타워,오피스텔,월세,4/15,1000,80,"1,000",48,26.91,북향,2024-06-10T00:00:00,37.518481,127.02604,잘 나오지 않는 주거용오피스텔입니다,"['25년이내', '융자금없는', '역세권']",1동,강남구논현1동,,
2428240063,세양에이팩스타워,오피스텔,월세,7/15,1000,120,"1,000",73,40.56,남향,2024-06-10T00:00:00,37.518481,127.02604,남향의 햇쌀좋은 넓은 평수의 오피스텔,"['25년이내', '융자금없는', '역세권']",1동,강남구논현1동,,
2428239516,세양에이팩스타워,오피스텔,월세,9/15,1000,120,"1,000",73,40.56,남향,2024-06-10T00:00:00,37.518481,127.02604,남향의 햇쌀좋은 넓은 평수의 오피스텔,"['25년이내', '융자금없는', '역세권']",1동,강남구논현1동,,
2429878765,루시아도산208,오피스텔,월세,15/20,10000,450,1억,120,52.88,남향,2024-06-18T00:00:00,37.519695,127.029295,을지병원사거리 남산타워 고층뷰 루시아도산 ,"['2년이내', '화장실한개', '방한개']",1동,강남구논현2동,,
2429754191,루시아도산208,오피스텔,월세,19/20,10000,450,1억,125,55.24,남향,2024-06-18T00:00:00,37.519695,127.029295,을지병원사거리 남산타워 고층뷰 루시아도산 ,"['2년이내', '화장실한개', '방한개']",1동,강남구논현2동,,
2430416443,루시아도산208,오피스텔,매매,19/20,223000,0,"22억 3,000",125,55.24,북향,2024-06-21T00:00:00,37.519695,127.029295,최고로열세대 최고로열뷰 마피2억,"['2년이내', '화장실한개', '방한개']",1동,강남구논현2동,,
2430434559,루시아도산208,오피스텔,월세,17/20,10000,600,1억,120,52.88,남향,2024-06-21T00:00:00,37.519695,127.029295,추천. 업무용. 사업자명의계약. 씨티뷰. 분리형원룸.,"['2년이내', '세대분리', '방한개']",1동,강남구논현2동,,
2430434586,루시아도산208,오피스텔,월세,18/20,10000,600,1억,120,52.88,남향,2024-06-21T00:00:00,37.519695,127.029295,추천. 업무용. 사업자명의계약. 씨티뷰. 분리형원룸.,"['2년이내', '세대분리', '방한개']",1동,강남구논현2동,,
2430434616,루시아도산208,오피스텔,월세,16/20,10000,600,1억,120,52.88,남향,2024-06-21T00:00:00,37.519695,127.029295,추천. 업무용. 사업자명의계약. 씨티뷰. 분리형원룸.,"['2년이내', '세대분리', '방한개']",1동,강남구논현2동,,
2430417710,루시아도산208,오피스텔,월세,18/20,10000,550,1억,125,55.24,남동향,2024-06-20T00:00:00,37.519695,127.029295,집주인확인 하이앤드 루시아도산208,"['2년이내', '화장실한개', '방한개', '고층']",1동,강남구논현2동,,
2430360149,루시아도산208,오피스텔,매매,14/20,185000,0,"18억 5,000",120,52.88,남향,2024-06-20T00:00:00,37.519695,127.029295,실제매물 소유주직접 도산대로 하이엔드 풀옵션,"['2년이내', '화장실한개', '방한개']",1동,강남구논현2동,,
2430197413,루시아도산208,오피스텔,월세,13/20,10000,500,1억,125,55.24,북향,2024-06-20T00:00:00,37.519695,127.029295,고급 오피스텔 신축 첫 입주 위치 좋은 하이엔드 오피스텔,"['2년이내', '화장실한개', '방한개']",1동,강남구논현2동,,
2430226174,루시아도산208,오피스텔,월세,19/20,10000,600,1억,125,55.24,북향,2024-06-20T00:00:00,37.519695,127.029295,TOP I 신축첫입주 I 시원한 도산대로뷰 I 보면 마음에 드실 집,"['2년이내', '융자금없는', '방한개']",1동,강남구논현2동,,
2430152789,루시아도산208,오피스텔,매매,16/20,240000,0,24억,120,52.88,남향,2024-06-19T00:00:00,37.519695,127.029295,추천. 논현동. 하이엔드 오피스텔. 업무용. 월세.,"['2년이내', '방한개', '화장실한개']",1동,강남구논현2동,,
2430153317,루시아도산208,오피스텔,매매,17/20,240000,0,24억,120,52.88,남향,2024-06-19T00:00:00,37.519695,127.029295,추천. 논현동. 하이엔드 오피스텔. 업무용. 매매.,"['2년이내', '방한개', '화장실한개']",1동,강남구논현2동,,
2430153762,루시아도산208,오피스텔,매매,18/20,240000,0,24억,120,52.88,남향,2024-06-19T00:00:00,37.519695,127.029295,추천. 논현동. 하이엔드 오피스텔. 업무용. 매매.,"['2년이내', '방한개', '화장실한개']",1동,강남구논현2동,,
2429908323,루시아도산208,오피스텔,월세,15/20,10000,750,1억,126,55.5,북향,2024-06-18T00:00:00,37.519695,127.029295,고층 전망우수 1룸 1거실 가구포함,"['2년이내', '방한개', '화장실한개']",1동,강남구논현2동,,
2429542395,루시아도산208,오피스텔,매매,17/20,251473,0,"25억 1,473",125,55.24,북서향,2024-06-17T00:00:00,37.519695,127.029295,도산대로변 최고의 입지 북서향 대로변 뷰,"['2년이내', '화장실한개', '방한개']",1동,강남구논현2동,,
2430434639,루시아도산208,오피스텔,월세,17/20,10000,700,1억,120,52.88,남향,2024-06-21T00:00:00,37.519695,127.029295,추천. 논현동. 하이엔드 오피스텔. 업무용. 월세.,"['2년이내', '방한개', '화장실한개', '고층']",1동,강남구논현2동,,
2429909412,루시아도산208,오피스텔,월세,15/20,5000,470,"5,000",125,55.24,북향,2024-06-18T00:00:00,37.519695,127.029295,"북향, 탁트인 고층조망, 첫입주","['2년이내', '융자금없는', '방한개']",1동,강남구논현2동,,
2428538457,루시아도산208,오피스텔,월세,13/20,10000,500,1억,125,55.24,남동향,2024-06-11T00:00:00,37.519695,127.029295,도산대로 하이엔드 오피스텔 루시아 도산 다량 보유,"['2년이내', '방한개', '화장실한개']",1동,강남구논현2동,,
2430341658,세양에이팩스타워,오피스텔,월세,14/15,1000,90,"1,000",48,26.91,북향,2024-06-20T00:00:00,37.518481,127.02604,사진있음.한강뷰.탁트인 조망.업무용 오피스텔,"['25년이내', '역세권', '화장실한개']",1동,강남구논현2동,,
2430347221,세양에이팩스타워,오피스텔,월세,12/15,1000,100,"1,000",60,33.54,북향,2024-06-20T00:00:00,37.518481,127.02604,고층  양창이 나있어 채광 좋은 깔끔한 매물,"['25년이내', '융자금없는', '역세권']",1동,강남구논현2동,,
2428053359,루시아도산208,오피스텔,매매,20/20,500000,0,50억,137,60.17,북향,2024-06-08T00:00:00,37.519695,127.029295,단독야외테라스 복층 펜트 세끼고 매매,"['2년이내', '테라스', '복층', '대형평수']",1동,강남구논현2동,,
2428053036,루시아도산208,오피스텔,매매,16/20,223278,0,"22억 3,278",120,52.88,남향,2024-06-08T00:00:00,37.519695,127.029295,로열층 남향 코너,"['2년이내', '화장실한개', '방한개', '고층']",1동,강남구논현2동,,
2428053015,루시아도산208,오피스텔,매매,15/20,230000,0,23억,125,55.24,북향,2024-06-08T00:00:00,37.519695,127.029295,최고 로열라인 월세 끼고 매매 수익형 추천,"['2년이내', '화장실한개', '방한개', '고층']",1동,강남구논현2동,,
2430150681,루시아도산208,오피스텔,월세,16/20,10000,400,1억,125,55.24,북향,2024-06-19T00:00:00,37.519695,127.029295,Feel.탁트인뷰.렌트프리O.하이엔드구조,"['2년이내', '방두개', '화장실한개', '고층']",1동,강남구논현2동,,
2429921518,세양에이팩스타워,오피스텔,월세,2/15,1000,100,"1,000",58,31.98,북향,2024-06-18T00:00:00,37.518481,127.02604,도산대로 변 교통 편리한 곳에 위치한 편안한 오피스텔,"['25년이내', '융자금없는', '역세권']",1동,강남구논현2동,,
2429895522,루시아도산208,오피스텔,월세,16/20,5000,500,"5,000",125,55.24,남향,2024-06-18T00:00:00,37.519695,127.029295,을지병원사거리 전호실보유중  즉시입주O  파노라마뷰 고층,"['2년이내', '융자금없는', '화장실한개']",1동,강남구논현2동,,
2429307736,루시아도산208,오피스텔,월세,14/20,10000,500,1억,125,55.24,북서향,2024-06-14T00:00:00,37.519695,127.029295,신축첫입주 도산대로뷰 원룸 원거실,"['2년이내', '방한개', '화장실한개', '고층']",1동,강남구논현2동,,
2429138640,루시아도산208,오피스텔,월세,14/20,5000,400,"5,000",120,52.88,남향,2024-06-14T00:00:00,37.519695,127.029295,"도산대로 하이앤드 주거공간, 탁트인 전망, 보안철저","['2년이내', '화장실한개', '방한개']",1동,강남구논현2동,,
2428509784,루시아도산208,오피스텔,월세,19/20,10000,500,1억,120,52.88,남향,2024-06-11T00:00:00,37.519695,127.029295,양창코너 로열층 남향 적극협의 즉시입주,"['2년이내', '융자금없는', '화장실한개']",1동,강남구논현2동,,
2427457092,세양에이팩스타워,오피스텔,매매,6/15,24500,0,"2억 4,500",48,26.91,남향,2024-06-04T00:00:00,37.518481,127.02604,급매.위례신사통으로 가치상승. 시세차익 노리시는 분 강추.,"['25년이내', '역세권', '급매', '소형평수']",1동,강남구논현2동,,
2427455663,세양에이팩스타워,오피스텔,매매,2/15,95000,0,"9억 5,000",157,86.9,북향,2024-06-04T00:00:00,37.518481,127.02604,강남 이만한 면적에 이만한 가격 없습니다.,"['25년이내', '역세권', '필로티']",1동,강남구논현2동,,
2429217123,세양에이팩스타워,오피스텔,매매,15/15,26000,0,"2억 6,000",48,26.91,북향,2024-06-14T00:00:00,37.518481,127.02604,"세양에이펙스 최상층, 남산조망, 전세끼고 매매","['25년이내', '역세권', '소형평수']",1동,강남구논현2동,,
2428052987,루시아도산208,오피스텔,매매,14/20,237862,0,"23억 7,862",125,55.24,북향,2024-06-08T00:00:00,37.519695,127.029295,무피 신사역방향 코너 도산대로뷰,"['2년이내', '화장실한개', '방한개', '고층']",1동,강남구논현2동,,
2428395700,세양에이팩스타워,오피스텔,월세,3/15,1000,85,"1,000",48,26.91,북향,2024-06-10T00:00:00,37.518481,127.02604,귀하디 귀한 주거용 오피스텔,"['25년이내', '역세권', '화장실한개']",1동,강남구논현2동,,
2428240063,세양에이팩스타워,오피스텔,월세,7/15,1000,120,"1,000",73,40.56,남향,2024-06-10T00:00:00,37.518481,127.02604,남향의 햇쌀좋은 넓은 평수의 오피스텔,"['25년이내', '융자금없는', '역세권']",1동,강남구논현2동,,
2428394776,세양에이팩스타워,오피스텔,월세,4/15,1000,115,"1,000",73,40.56,남향,2024-06-10T00:00:00,37.518481,127.02604,사진있음.리모델링 된 것과 안된 것의 차이를 느껴보세요,"['25년이내', '융자금없는', '역세권']",1동,강남구논현2동,,
2428394055,세양에이팩스타워,오피스텔,월세,5/15,1000,110,"1,000",73,40.56,남향,2024-06-10T00:00:00,37.518481,127.02604,사진있음. 같은평형 중 가장 저렴한 매물,"['25년이내', '역세권', '방한개']",1동,강남구논현2동,,
2428239516,세양에이팩스타워,오피스텔,월세,9/15,1000,120,"1,000",73,40.56,남향,2024-06-10T00:00:00,37.518481,127.02604,남향의 햇쌀좋은 넓은 평수의 오피스텔,"['25년이내', '융자금없는', '역세권']",1동,강남구논현2동,,
2428468927,세양에이팩스타워,오피스텔,월세,4/15,1000,80,"1,000",48,26.91,북향,2024-06-10T00:00:00,37.518481,127.02604,잘 나오지 않는 주거용오피스텔입니다,"['25년이내', '융자금없는', '역세권']",1동,강남구논현2동,,
2430263123,삼성롯데캐슬클라쎄,오피스텔,월세,17/18,5000,390,"5,000",160,76.18,북향,2024-06-20T00:00:00,37.50597,127.049919,"선릉공원조망,선릉역도보1분","['10년이내', '융자금없는', '역세권']",1동,강남구대치1동,,
2430263973,삼성롯데캐슬클라쎄,오피스텔,매매,9/18,32540,0,"3억 2,540",46,21.87,북서향,2024-06-20T00:00:00,37.50597,127.049919,"선릉역도보1분,오픈형원룸","['10년이내', '역세권', '소형평수']",1동,강남구대치1동,,
2430292065,삼성롯데캐슬클라쎄,오피스텔,매매,16/18,142000,0,"14억 2,000",143,69.03,북동향,2024-06-20T00:00:00,37.50597,127.049919,"선정릉 뷰멋진 2룸오피스텔, 사업자호실로 주택수 제외 즉시 사용가능","['10년이내', '역세권', '대형평수']",1동,강남구대치1동,,
2430349805,대치트레비스타,오피스텔,매매,3/11,25000,0,"2억 5,000",32,18.45,북향,2024-06-20T00:00:00,37.505457,127.054654,역세권 인기타입 신축 오피스텔,"['4년이내', '역세권', '화장실한개']",101동,강남구대치1동,,
2430126031,삼성롯데캐슬클라쎄,오피스텔,매매,15/18,80000,0,8억,81,40.79,남향,2024-06-19T00:00:00,37.50597,127.049919,분리형구조 시원한전망 로얄타입 역세권 매물입니다,"['10년이내', '역세권', '세대분리', '방한개']",1동,강남구대치1동,,
