atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,atclCfmYmd,lat,lng,atclFetrDesc,tagList,bildNm,town,road_address,address
2429434902,디에이치퍼스티어아이파크,아파트,월세,23/32,200000,360,20억,220,171.65,남서향,2024-06-15T00:00:00,37.481919,127.057858,"66 근린공원 광장특조망 초품아통학편리 커뮤니티,근생근접 전세가능","['2년이내', '융자금없는', '대단지', '대형평수']",104동,강남구개포1동,,Error: 401
2430485196,디에이치퍼스티어아이파크,아파트,전세,고/20,160000,0,16억,144,112.85,남향,2024-06-21T00:00:00,37.478749,127.058093,43 O 탁트인뷰 O 호텔식커뮤니티  O 조중석식,"['2년이내', '융자금없는', '대단지', '대형평수']",145동,강남구개포1동,,Error: 401
2430514153,래미안블레스티지,아파트,월세,저/29,75000,300,"7억 5,000",134,99.91,남서향,2024-06-21T00:00:00,37.481802,127.064267,40.주인직접 실입주가능  보증금조정가 숲세권 로얄동 로얄층,"['10년이내', '융자금없는', '대단지', '대형평수']",211동,강남구개포1동,,Error: 401
2430483148,디에이치퍼스티어아이파크,아파트,월세,저/25,100000,280,10억,144,112.85,남동향,2024-06-21T00:00:00,37.479955,127.056955,44 주인직접 실매물 로얄동 보증금조정 초중품아 진출입편리,"['2년이내', '대단지', '대형평수', '방네개이상']",137동,강남구개포1동,,Error: 401
2430494191,래미안블레스티지,아파트,매매,중/20,290000,0,29억,113,84.94,남동향,2024-06-21T00:00:00,37.481329,127.063,입주가능매매 갭투자가능 조중식가능,"['10년이내', '대단지', '방세개', '화장실두개']",205동,강남구개포1동,,Error: 401
2430518105,래미안블레스티지,아파트,매매,고/21,230000,0,23억,80,59.83,남동향,2024-06-21T00:00:00,37.480519,127.064042,"25,쾌적한주거환경,입주협의가능, 초중가깝고 편리한 아파트","['10년이내', '대단지', '방세개', '화장실두개']",222동,강남구개포1동,,Error: 401
2430492189,개포래미안포레스트,아파트,매매,중/22,220000,0,22억,86,59.92,남동향,2024-06-21T00:00:00,37.477595,127.056754,26 넓은동간격 주차출입편리 자연영구조망 가치상승아파트,"['4년이내', '대단지', '방세개', '화장실두개']",129동,강남구개포1동,,Error: 401
2430502445,디에이치퍼스티어아이파크,아파트,전세,저/25,170000,0,17억,144,112.85,남동향,2024-06-21T00:00:00,37.479955,127.056955,44 주인직접 로얄동층 탁트인뷰 초중품아 커뮤니티인접 장기거주가능,"['2년이내', '대단지', '대형평수', '방네개이상']",137동,강남구개포1동,,Error: 401
2430482653,디에이치퍼스티어아이파크,아파트,월세,중/26,120000,240,12억,144,112.85,남향,2024-06-21T00:00:00,37.47849,127.059135,44. 커뮤니티 가까운 동 풀에어컨. 정원뷰,"['2년이내', '융자금없는', '대단지', '대형평수']",147동,강남구개포1동,,Error: 401
2430488010,디에이치퍼스티어아이파크,아파트,월세,중/20,70000,400,7억,144,112.85,남향,2024-06-21T00:00:00,37.478749,127.058093,44 로얄동 보증금조정가 초중품아 조중석서비스 장기거주환영,"['2년이내', '융자금없는', '대단지', '대형평수']",145동,강남구개포1동,,Error: 401
2430529218,래미안블레스티지,아파트,월세,중/23,80000,140,8억,80,59.96,남동향,2024-06-21T00:00:00,37.481298,127.063955,"24 로얄동, 생활편리한동 , 호텔식조중식, 최고급커뮤니티","['10년이내', '대단지', '방세개', '화장실두개']",203동,강남구개포1동,,Error: 401
2430496100,디에이치퍼스티어아이파크,아파트,월세,저/18,30000,520,3억,125,96.82,남동향,2024-06-21T00:00:00,37.480137,127.060316,38 개현초 개포중 근접동 차량출입 상가이용편리 장기거주,"['2년이내', '융자금없는', '대단지', '방네개이상']",169동,강남구개포1동,,Error: 401
2430495749,개포래미안포레스트,아파트,매매,고/22,210000,0,21억,86,59.92,남동향,2024-06-21T00:00:00,37.477595,127.056754,26 앞뒤트인뷰 마운틴사계절조망 강남신축급 고급커뮤니티,"['4년이내', '대단지', '방세개', '화장실두개']",129동,강남구개포1동,,Error: 401
2430472447,디에이치퍼스티어아이파크,아파트,전세,저/26,140000,0,14억,110,84.82,남향,2024-06-21T00:00:00,37.479443,127.063401,수영장 볼링장 극장 초중품아 갖줄건 다갖춘 단지,"['2년이내', '대단지', '방세개', '화장실두개']",159동,강남구개포1동,,Error: 401
2430481836,래미안블레스티지,아파트,매매,중/16,175000,0,"17억 5,000",67,49.9,남동향,2024-06-21T00:00:00,37.479831,127.064807,24 BEST 내부상태 최상 호텔급 커뮤니티 조중식서비스,"['10년이내', '대단지', '방두개', '화장실한개']",218동,강남구개포1동,,Error: 401
2430466864,디에이치퍼스티어아이파크,아파트,월세,중/28,10000,390,1억,85,59.97,남동향,2024-06-21T00:00:00,37.477463,127.059699,빠른 입주 선호O좋은 임대인O멋진 커뮤니티,"['2년이내', '대단지', '방세개', '화장실두개']",151동,강남구개포1동,,Error: 401
2430465625,디에이치퍼스티어아이파크,아파트,전세,중/29,180000,0,18억,144,112.85,남서향,2024-06-21T00:00:00,37.478524,127.059948,44 로얄동층 완전풀옵션 탁트인전망최고 초중품아 장기거주환영,"['2년이내', '융자금없는', '대단지', '대형평수']",153동,강남구개포1동,,Error: 401
2430404410,디에이치퍼스티어아이파크,아파트,월세,고/30,70000,320,7억,125,96.62,남향,2024-06-21T00:00:00,37.479218,127.06057,38 주인직접  로얄동 로얄층 앞뒤 시원한뷰 최고급 커뮤니티,"['2년이내', '대단지', '방네개이상', '화장실두개']",163동,강남구개포1동,,Error: 401
2430452600,디에이치퍼스티어아이파크,아파트,전세,고/25,160000,0,16억,145,112.99,남동향,2024-06-21T00:00:00,37.479955,127.056955,,"['2년이내', '융자금없는', '대단지', '대형평수']",137동,강남구개포1동,,Error: 401
2430477954,디에이치퍼스티어아이파크,아파트,전세,저/24,140000,0,14억,110,84.82,남향,2024-06-21T00:00:00,37.483536,127.057351,34 바로계약가능 조정된금액 역세권 초품아 역대급커뮤니티,"['2년이내', '역세권', '대단지', '방세개']",116동,강남구개포1동,,Error: 401
2430439544,디에이치퍼스티어아이파크,아파트,매매,중/28,250000,0,25억,85,59.97,남동향,2024-06-21T00:00:00,37.477463,127.059699,2 5 즉시계약가능 갭가능 뷰최상 품격있는 커뮤니티,"['2년이내', '대단지', '방세개']",151동,강남구개포1동,,Error: 401
2430473985,래미안블레스티지,아파트,매매,고/24,275000,0,"27억 5,000",113,84.94,남동향,2024-06-21T00:00:00,37.481718,127.063445,34고급커뮤니티 강남최고숲세권 신축아파트,"['10년이내', '대단지', '방세개', '화장실두개']",204동,강남구개포1동,,Error: 401
2430474455,디에이치퍼스티어아이파크,아파트,월세,중/32,150000,400,15억,220,171.65,남향,2024-06-21T00:00:00,37.481919,127.057858,66 O 최고중최고 O 옵션최강 O 호텔식커뮤니티 O 조중석식,"['2년이내', '융자금없는', '대단지', '대형평수']",104동,강남구개포1동,,Error: 401
2430449125,개포래미안포레스트,아파트,매매,저/22,195000,0,"19억 5,000",86,59.92,남동향,2024-06-21T00:00:00,37.477595,127.056754,26 조중석 숲세권 골프 게스트하우스 고급커뮤니티,"['4년이내', '대단지', '방세개']",129동,강남구개포1동,,Error: 401
2430475589,디에이치퍼스티어아이파크,아파트,월세,고/31,150000,300,15억,169,132.81,남향,2024-06-21T00:00:00,37.479531,127.060231,51 탁트인 고층전망최고 보증금조정가 밝은남향 장기거주가능 좋은임대인,"['2년이내', '융자금없는', '대단지', '대형평수']",165동,강남구개포1동,,Error: 401
2430436564,래미안블레스티지,아파트,매매,저/29,340000,0,34억,134,99.91,남동향,2024-06-21T00:00:00,37.48211,127.063507,"40 교통 편리, 학교 인접, 조중식 서비스 , 최고급 커뮤니티","['10년이내', '대단지', '대형평수', '방네개이상']",210동,강남구개포1동,,Error: 401
2430461169,래미안블레스티지,아파트,월세,저/23,10000,380,1억,80,59.96,남동향,2024-06-21T00:00:00,37.481298,127.063955,"24 입주협의,개일초,조중식서비스,최상의커뮤니시설","['10년이내', '융자금없는', '대단지']",203동,강남구개포1동,,Error: 401
2430476666,디에이치퍼스티어아이파크,아파트,월세,고/26,50000,440,5억,144,112.85,남향,2024-06-21T00:00:00,37.482462,127.056707,44 장기거주 주인직 뭐든협의 모든것이최고,"['2년이내', '대단지', '대형평수', '방네개이상']",118동,강남구개포1동,,Error: 401
2430477650,디에이치퍼스티어아이파크,아파트,전세,중/32,270000,0,27억,220,171.65,남향,2024-06-21T00:00:00,37.481919,127.057858,66 O 최고의뷰 O 구룡역 O 호텔식커뮤니티,"['2년이내', '융자금없는', '대단지', '대형평수']",104동,강남구개포1동,,Error: 401
2430474781,래미안블레스티지,아파트,전세,고/24,130000,0,13억,113,84.94,남동향,2024-06-21T00:00:00,37.481718,127.063445,34 고급커뮤니티 강남최고숲세권 신축아파트,"['10년이내', '융자금없는', '대단지', '방세개']",204동,강남구개포1동,,Error: 401
2430485752,디에이치퍼스티어아이파크,아파트,전세,31/31,450000,0,45억,230,179.65,남향,2024-06-21T00:00:00,37.479531,127.060231,"70. 펜트 대형평형 다량 보유 전세. 방5,욕실3","['2년이내', '융자금없는', '대단지', '대형평수']",165동,강남구개포1동,,Error: 401
2429220112,디에이치퍼스티어아이파크,아파트,월세,21/30,100000,440,10억,169,132.81,남동향,2024-06-14T00:00:00,37.478636,127.060953,51   보증금조정가능 개포중학교인접   숲세권대모산전망 장기거주,"['2년이내', '융자금없는', '대단지']",162동,강남구개포1동,,Error: 401
2429243691,에버그린(주상복합),아파트,전세,5/6,48000,0,"4억 8,000",74,62.15,남향,2024-06-14T00:00:00,37.482882,127.061213,27P 올수리 입지좋고 가성비 좋은 주상복합아파트,"['25년이내', '융자금없는', '올수리']",1동,강남구개포1동,,Error: 401
2429220668,디에이치퍼스티어아이파크,아파트,월세,18/30,80000,600,8억,169,132.81,남향,2024-06-14T00:00:00,37.478636,127.060953,"51 초,중품아 조중석식 서비스 프리미엄 커뮤니티 보증금조정","['2년이내', '대단지', '대형평수']",162동,강남구개포1동,,Error: 401
2429173755,디에이치퍼스티어아이파크,아파트,월세,13/30,30000,480,3억,125,96.62,남동향,2024-06-14T00:00:00,37.479218,127.06057,"38 탁트인뷰,보증금3억에서5억가능","['2년이내', '대단지', '방네개이상', '화장실두개']",163동,강남구개포1동,,Error: 401
2430351085,래미안블레스티지,아파트,전세,고/16,95000,0,"9억 5,000",67,49.9,남향,2024-06-20T00:00:00,37.479831,127.064807,20. 귀한 소형 전세. 고층 가림 없는 대모산 조망,"['10년이내', '대단지', '소형평수', '방두개']",218동,강남구개포1동,,Error: 401
2430391997,디에이치퍼스티어아이파크,아파트,전세,고/26,165000,0,"16억 5,000",144,112.85,남향,2024-06-20T00:00:00,37.478823,127.058843,44추천 빠른입주 탁트인뷰,"['2년이내', '대단지', '대형평수', '방네개이상']",146동,강남구개포1동,,Error: 401
2430345198,디에이치퍼스티어아이파크,아파트,전세,중/35,159000,0,"15억 9,000",125,96.52,남향,2024-06-20T00:00:00,37.480453,127.058339,38. 좋은가격O 에어컨풀O 입주 맞춰드립니다,"['2년이내', '융자금없는', '대단지']",101동,강남구개포1동,,Error: 401
2430328319,디에이치퍼스티어아이파크,아파트,전세,고/26,160000,0,16억,144,112.85,남향,2024-06-20T00:00:00,37.478823,127.058843,"44 주인직매물, 탁트인전망","['2년이내', '융자금없는', '대단지']",146동,강남구개포1동,,Error: 401
2430333626,디에이치퍼스티어아이파크,아파트,월세,고/30,80000,280,8억,125,96.62,남향,2024-06-20T00:00:00,37.479218,127.06057,38. 방4 에어컨풀O 원하던 그 옵션,"['2년이내', '융자금없는', '대단지']",163동,강남구개포1동,,Error: 401
2430393093,래미안블레스티지,아파트,전세,중/16,94000,0,"9억 4,000",67,49.9,남동향,2024-06-20T00:00:00,37.479831,127.064807,20 트인뷰 대모산뷰 최고급커뮤니티,"['10년이내', '융자금없는', '대단지', '방두개']",218동,강남구개포1동,,Error: 401
2430369494,디에이치퍼스티어아이파크,아파트,전세,중/29,117000,0,"11억 7,000",85,59.97,남서향,2024-06-20T00:00:00,37.478268,127.06136,25 트인뷰 계좌보유 초호화커뮤니티,"['2년이내', '융자금없는', '대단지', '방세개']",155동,강남구개포1동,,Error: 401
2430393693,디에이치퍼스티어아이파크,아파트,매매,중/33,600000,0,60억,201,156.96,남향,2024-06-20T00:00:00,37.481182,127.057478,61 로얄동 로얄층. 전화주세요,"['2년이내', '대단지', '대형평수', '방네개이상']",103동,강남구개포1동,,Error: 401
2430395196,래미안블레스티지,아파트,매매,중/22,290000,0,29억,113,84.94,남동향,2024-06-20T00:00:00,37.480899,127.064522,34입주가능 단지진출입편리 갭투,"['10년이내', '대단지', '방세개', '화장실두개']",221동,강남구개포1동,,Error: 401
2430390412,디에이치퍼스티어아이파크,아파트,매매,저/32,650000,0,65억,201,156.96,남동향,2024-06-20T00:00:00,37.481919,127.057858,66 주인직적 의뢰 확트인 시야 커뮤니티 바로연결  최고 로얄세대,"['2년이내', '대단지', '대형평수', '방네개이상']",104동,강남구개포1동,,Error: 401
2430412962,래미안블레스티지,아파트,매매,고/29,350000,0,35억,134,99.91,남향,2024-06-20T00:00:00,37.48211,127.063507,40 I 공원뷰 I 조용한동 I 풀옵션 I 커뮤니티인접,"['10년이내', '대단지', '대형평수']",210동,강남구개포1동,,Error: 401
2430530098,래미안블레스티지,아파트,매매,저/16,170000,0,17억,67,49.9,남동향,2024-06-21T00:00:00,37.479831,127.064807,채광좋은 깨끗한 집 풀옵션  갭투자 가능,"['10년이내', '대단지', '방두개', '화장실한개']",218동,강남구개포1동,,Error: 401
2430337669,래미안블레스티지,아파트,매매,저/8,195000,0,"19억 5,000",80,59.88,남서향,2024-06-20T00:00:00,37.481459,127.062483,세안고 갭투가능.  협의입주가능.  호텔급커뮤니티.  조중식서비스,"['10년이내', '대단지', '방세개', '화장실두개']",201동,강남구개포1동,,Error: 401
2430498569,디에이치퍼스티어아이파크,아파트,전세,중/19,140000,0,14억,111,84.85,남동향,2024-06-21T00:00:00,37.479759,127.063131,"33, 실매물직접, 초등학교 중학교 인접 편리, 교육환경 우수","['2년이내', '융자금없는', '대단지', '방세개']",160동,강남구개포1동,,Error: 401
